id,thumb_kind,captured_at,camera_type,sequence,lat,lon,width,height
1122610832130380,2048,1712650385200,perspective,IAWMZYubf6jk4n9SgCRwzG,14.61031844417,121.02561907198,3840,2160
3651364118526699,2048,1712623084200,perspective,TGMwqbOIc7vo6E4LClpimH,14.610191262524,121.0251966113,3840,2160
468078222286481,2048,1712623251600,perspective,UTroi3x8AcqKQI6RSLgCWF,14.610650613173,121.0260401547,3840,2160
423832317246554,2048,1712623114200,perspective,kqdnPSMX87WeH3IgsD4VhF,14.610026,121.026596,3840,2160
302273994606054,2048,1536028607738,perspective,YKsqKmQcRo2hSsuzgs2Tbg,14.61035062845,121.02542828509,4128,3096
826495695484212,2048,1712623094800,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610187,121.025798,3840,2160
1175377183603393,2048,1712545719800,perspective,bMYnhit5QxpIVr7y3Fc489,14.58219281827,120.99708725686,3840,2160
381872559710938,2048,1563107754000,perspective,iG-FI4MZ3RjY2XHhgKliXQ,14.583828775555,120.99849932994,4000,3000
1485198789068396,2048,1712628765800,perspective,q8H3uUv7LjgFrNcb0e9iRx,14.60995797264,120.99731584129,3840,2160
437158085698477,2048,1712623098200,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610291,121.02607,3840,2160
370555491039645,2048,1563107780000,perspective,JcEDauAYqLNdNnjcLyJpsw,14.583531613021,120.99823482179,4000,3000
486725182538008,2048,1563107850000,perspective,0vDp4qc82UCcPjDyg23pXw,14.582340119359,120.99727210425,4000,3000
727550572664833,2048,1712623098400,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610302,121.026087,3840,2160
764034864313537,2048,1619391406138,perspective,cchdbsh1mkw1apk9vwnqbb,14.610450199848,121.02571661275,3264,2448
1557095581518624,2048,1712628808800,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609590703392,120.99724022892,3840,2160
1918308285285883,2048,1712628752800,perspective,BGu05CShq7pAJK3rQv8I2V,14.610128088333,120.99740184864,3840,2160
384964382700382,2048,1563107784000,perspective,0vDp4qc82UCcPjDyg23pXw,14.583431383483,120.99816597571,4000,3000
1168226020865617,2048,1712546834200,perspective,WtOD6qrbI72AYLJ9udwjNv,14.583704863067,120.99845156175,3840,2160
3310697385891459,2048,1712628807000,perspective,znlZPARSrdj6YocxKf8XMy,14.609560588422,120.9972350726,3840,2160
757501306550686,2048,1712626874000,perspective,fR1OxvCL3Jzb9iFpw6GEA8,14.610258623507,120.99744161917,3840,2160
776666141311869,2048,1712547036000,perspective,fgHic1C6DEjTkp4ZadUluL,14.583019690994,120.99707973502,3840,2160
965285701924911,2048,1712623233800,perspective,srWzbPthaqm0K59DcwdLx2,14.609653165921,121.02586949157,3840,2160
1608078896622085,2048,1712546335800,perspective,eshqyCY5PIjngmN6XVOHAw,14.582980122226,120.99765268922,3840,2160
962725185586296,2048,1712545733400,perspective,bMYnhit5QxpIVr7y3Fc489,14.582446774458,120.99719897704,3840,2160
1370226020200375,2048,1712545744600,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582465383604,120.99720735246,3840,2160
485367716244123,2048,1563107860000,perspective,0vDp4qc82UCcPjDyg23pXw,14.58193482164,120.99715771086,4000,3000
2439162402942226,2048,1712545762800,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.582847179804,120.99745300919,3840,2160
1624437731680663,2048,1712623258000,perspective,srWzbPthaqm0K59DcwdLx2,14.610387080982,121.025756795,3840,2160
964334731797758,2048,1712628780000,perspective,znlZPARSrdj6YocxKf8XMy,14.609756796174,120.9972988789,3840,2160
1194587018628527,2048,1712546380200,perspective,P4uo6SwGkMUzYAhIfdiDQ1,14.584091504144,120.99891599358,3840,2160
164224625633610,2048,1535784199186,perspective,aBbLg9IOSFiEhYln8SShxQ,14.609176167872,120.99758821178,4128,3096
1194815381672524,2048,1714879151000,perspective,Ji72xWbekRVsludM0HUFNB,14.610253867115,121.02535215244,3840,2160
1170449947291901,2048,1712623119400,perspective,kqdnPSMX87WeH3IgsD4VhF,14.609824009122,121.02676898244,3840,2160
1367979260564301,2048,1712545729400,perspective,bMYnhit5QxpIVr7y3Fc489,14.582446749948,120.99719898268,3840,2160
353326927357011,2048,1712623084400,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610062625274,121.02524754421,3840,2160
2046279942181226,2048,1563107758000,perspective,Codaa1oHsM_oITIjBqJBvQ,14.583745540675,120.99846711727,4000,3000
486506152596087,2048,1536110637443,perspective,f5PPLJmxTOCTu7TI9jBnNw,14.610500537965,121.02581869462,4128,3096
910553650884333,2048,1712650378600,perspective,IAWMZYubf6jk4n9SgCRwzG,14.610198746536,121.02527055436,3840,2160
530128246032044,2048,1712623237600,perspective,CHXiMyc5PWZ13funLe8spQ,14.609717,121.02588,3840,2160
1223610035288858,2048,1712628797400,perspective,znlZPARSrdj6YocxKf8XMy,14.609690366182,120.99727513382,3840,2160
1632574337595257,2048,1712628818600,perspective,znlZPARSrdj6YocxKf8XMy,14.609589651337,120.99717498047,3840,2160
491114285342461,2048,1535783581184,perspective,TT-sBKqEROCgh_X3jYzpPA,14.609817810686,120.99749848606,4128,3096
800628652011188,2048,1712545559200,perspective,s7a8DpwCreUo04zhfyxqEt,14.582137147734,120.99781389294,3840,2160
1159402515214798,2048,1712546825400,perspective,WtOD6qrbI72AYLJ9udwjNv,14.584013233115,120.99874163321,3840,2160
807970466501673,2048,1535271360110,perspective,A_EvNPrYTi2Y6ZbGnyaxgw,14.610188903511,121.02662576327,4128,3096
1373737746650106,2048,1712545748200,perspective,bMYnhit5QxpIVr7y3Fc489,14.582484260592,120.99720516924,3840,2160
859387456107148,2048,1714878729000,perspective,F0v3PCJnRArNaQ5emxpwYE,14.610511,121.025545,3840,2160
1004020444405681,2048,1712628818600,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609471163088,120.99739252909,3840,2160
186098896709768,2048,1563107734000,perspective,iG-FI4MZ3RjY2XHhgKliXQ,14.583948239597,120.9986287188,4000,3000
766502038963448,2048,1712628742600,perspective,BGu05CShq7pAJK3rQv8I2V,14.610195191545,120.99713832922,3840,2160
828749586017026,2048,1714878725000,perspective,YyF72QmJfROcaIiBz3KAPe,14.610453,121.025644,3840,2160
1606141983509021,2048,1712545769600,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.583035604117,120.9977377147,3840,2160
871846224974695,2048,1712628817800,perspective,znlZPARSrdj6YocxKf8XMy,14.609620234306,120.99712955605,3840,2160
1570717743499536,2048,1712623223600,perspective,CHXiMyc5PWZ13funLe8spQ,14.609377693817,121.02602863263,3840,2160
1959966084463698,2048,1712623251400,perspective,srWzbPthaqm0K59DcwdLx2,14.61027404256,121.02563668114,3840,2160
1924440727972144,2048,1712545755400,perspective,bMYnhit5QxpIVr7y3Fc489,14.582596990001,120.99723809325,3840,2160
835753608585867,2048,1712623113600,perspective,P3Uz0V5LwSbMZhxOcnqDei,14.610235806308,121.02650368901,3840,2160
1100946074542345,2048,1712626864800,perspective,fR1OxvCL3Jzb9iFpw6GEA8,14.610560309199,120.99718855806,3840,2160
444172828307430,2048,1712623267800,perspective,UTroi3x8AcqKQI6RSLgCWF,14.610603473636,121.02642312661,3840,2160
978956276771326,2048,1712628740000,perspective,BGu05CShq7pAJK3rQv8I2V,14.610243254443,120.99709975276,3840,2160
820967019492507,2048,1712628814800,perspective,znlZPARSrdj6YocxKf8XMy,14.609705415554,120.9970013093,3840,2160
1596577067791161,2048,1712623252600,perspective,srWzbPthaqm0K59DcwdLx2,14.610276698475,121.02563610444,3840,2160
8127825597269576,2048,1712626870200,perspective,fR1OxvCL3Jzb9iFpw6GEA8,14.610406156984,120.99731349158,3840,2160
779698120944052,2048,1712628813800,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609453591951,120.99719109782,3840,2160
1138260240746015,2048,1712623119200,perspective,kqdnPSMX87WeH3IgsD4VhF,14.609833991613,121.026760018,3840,2160
1486932908569706,2048,1712545725400,perspective,bMYnhit5QxpIVr7y3Fc489,14.58242370352,120.9971939373,3840,2160
7703916479655120,2048,1712628749200,perspective,q8H3uUv7LjgFrNcb0e9iRx,14.610022923383,120.99723826589,3840,2160
428680516763956,2048,1712628821400,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609395628859,120.99753069606,3840,2160
373484815187200,2048,1712626870800,perspective,fR1OxvCL3Jzb9iFpw6GEA8,14.610385946068,120.99732996511,3840,2160
435712742657740,2048,1712628775000,perspective,BGu05CShq7pAJK3rQv8I2V,14.609989774702,120.99734978109,3840,2160
148706470577370,2048,1575120861000,perspective,K3f3EQGG8YTGLQNy2H0RAQ,14.581930434773,120.99721331983,4000,3000
822449806467363,2048,1712628786600,perspective,znlZPARSrdj6YocxKf8XMy,14.609694090549,120.99727929331,3840,2160
442698211898142,2048,1712546371000,perspective,P4uo6SwGkMUzYAhIfdiDQ1,14.583893787555,120.99878970611,3840,2160
1644738912939944,2048,1712623248600,perspective,CHXiMyc5PWZ13funLe8spQ,14.610227405993,121.02560430038,3840,2160
1387469255301028,2048,1712623112800,perspective,kqdnPSMX87WeH3IgsD4VhF,14.610089044469,121.0265447531,3840,2160
1488088095125143,2048,1712545731600,perspective,bMYnhit5QxpIVr7y3Fc489,14.582446759743,120.99719894835,3840,2160
472644048567058,2048,1712546845000,perspective,WtOD6qrbI72AYLJ9udwjNv,14.583335474597,120.99811454508,3840,2160
474024130325934,2048,1538929905000,perspective,rnu9cxf8ct31g0muhhk8j3,14.610596314697,121.02640109302,4000,3000
2733980623444211,2048,1712628791200,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609695537434,120.9972910492,3840,2160
968826271643982,2048,1712628761600,perspective,BGu05CShq7pAJK3rQv8I2V,14.610055769283,120.99735664396,3840,2160
315130716739044,2048,1535271353162,perspective,A_EvNPrYTi2Y6ZbGnyaxgw,14.610348404988,121.02650070296,4128,3096
792476272832317,2048,1712623101800,perspective,TGMwqbOIc7vo6E4LClpimH,14.610439,121.026139,3840,2160
1123270642256710,2048,1712623079400,perspective,IKohQXvm75iLcNztCxeJpb,14.610084337666,121.0251413548,3840,2160
1527094141179856,2048,1712628779400,perspective,znlZPARSrdj6YocxKf8XMy,14.609765831406,120.99729881931,3840,2160
744231121233022,2048,1712623234600,perspective,srWzbPthaqm0K59DcwdLx2,14.609713338017,121.02584728383,3840,2160
1474327303479063,2048,1712628808000,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609601026302,120.99724283322,3840,2160
826660116177108,2048,1712623249200,perspective,UTroi3x8AcqKQI6RSLgCWF,14.610509430156,121.02593617605,3840,2160
1956074551477144,2048,1712628807400,perspective,znlZPARSrdj6YocxKf8XMy,14.609552909148,120.99723962688,3840,2160
1137888690756761,2048,1712623233800,perspective,UTroi3x8AcqKQI6RSLgCWF,14.609462,121.025889,3840,2160
1457796714859275,2048,1712546860800,perspective,9jZm5g4KhAyIizk3dFpJuP,14.583155356325,120.99756752963,3840,2160
7755060337883821,2048,1712623114600,perspective,P3Uz0V5LwSbMZhxOcnqDei,14.610197005825,121.02646198518,3840,2160
1521372891568490,2048,1563107856000,perspective,ZY1NMSTrPSFPZC01jo_7TA,14.582165144119,120.9971575698,4000,3000
1010579444183840,2048,1712623103400,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610473236504,121.02614393919,3840,2160
847929120626007,2048,1714879149000,perspective,Dylf78visGhRQPjN6Mb0dg,14.61041053606,121.02551658969,3840,2160
1523553998374679,2048,1712545742200,perspective,bMYnhit5QxpIVr7y3Fc489,14.58244676335,120.99719889765,3840,2160
8239839102701773,2048,1712546342800,perspective,eshqyCY5PIjngmN6XVOHAw,14.583154046696,120.99790524144,3840,2160
766866525617878,2048,1712545738200,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582465553603,120.99720732547,3840,2160
974029227435439,2048,1712545752000,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.582514269433,120.99721031845,3840,2160
1233358697628156,2048,1712626864000,perspective,fR1OxvCL3Jzb9iFpw6GEA8,14.610568089744,120.99717964946,3840,2160
2100691886974995,2048,1712623230000,perspective,CHXiMyc5PWZ13funLe8spQ,14.609363,121.026035,3840,2160
2966227830307892,2048,1563107752000,perspective,iG-FI4MZ3RjY2XHhgKliXQ,14.583844361999,120.99852384378,4000,3000
821996372593180,2048,1712623108200,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610272,121.026298,3840,2160
441667908458357,2048,1712623096000,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610196,121.025878,3840,2160
2474964276030373,2048,1712628776800,perspective,BGu05CShq7pAJK3rQv8I2V,14.609967169312,120.99734841856,3840,2160
1097252111573930,2048,1712628791200,perspective,znlZPARSrdj6YocxKf8XMy,14.609695126074,120.99727872472,3840,2160
2564490580513235,2048,1563107728000,perspective,o4humVyf2Z6rcSz7vwkusA,14.584018047239,120.99869624739,4000,3000
2934148436843779,2048,1563107732000,perspective,o4humVyf2Z6rcSz7vwkusA,14.583970947822,120.99863715372,4000,3000
460674089816115,2048,1712623239000,perspective,srWzbPthaqm0K59DcwdLx2,14.60995581782,121.02575520811,3840,2160
775980727976448,2048,1712623095200,perspective,TGMwqbOIc7vo6E4LClpimH,14.610441042747,121.02641805534,3840,2160
8003312913020157,2048,1712628817000,perspective,znlZPARSrdj6YocxKf8XMy,14.609650140056,120.99708441933,3840,2160
169028598465012,2048,1538929889000,perspective,rnu9cxf8ct31g0muhhk8j3,14.610343513556,121.02568346432,4000,3000
497895449244157,2048,1712545754400,perspective,bMYnhit5QxpIVr7y3Fc489,14.582554294834,120.99722338451,3840,2160
1223815745274620,2048,1712628795200,perspective,znlZPARSrdj6YocxKf8XMy,14.609695718644,120.99727838345,3840,2160
1649416135811910,2048,1712545738000,perspective,bMYnhit5QxpIVr7y3Fc489,14.582446769797,120.99719897627,3840,2160
298509951804542,2048,1535784187369,perspective,aBbLg9IOSFiEhYln8SShxQ,14.609666210156,120.9971139062,4128,3096
3623896197715884,2048,1563107802000,perspective,iG-FI4MZ3RjY2XHhgKliXQ,14.582881157081,120.9974142122,4000,3000
371276982598788,2048,1712623237000,perspective,srWzbPthaqm0K59DcwdLx2,14.609835537548,121.02580120166,3840,2160
1448659395776086,2048,1712546374600,perspective,P4uo6SwGkMUzYAhIfdiDQ1,14.583991543332,120.99884940218,3840,2160
808833006405970,2048,1575120837000,perspective,K3f3EQGG8YTGLQNy2H0RAQ,14.582742089131,120.99738730579,4000,3000
991081752532435,2048,1712628759600,perspective,BGu05CShq7pAJK3rQv8I2V,14.610063323807,120.99735890116,3840,2160
509479620182653,2048,1536028628556,perspective,YKsqKmQcRo2hSsuzgs2Tbg,14.61057195886,121.02612219136,4128,3096
3767782510011498,2048,1535269685718,perspective,h89wgpxtSLyFwXPbaD-9fQ,14.609444047542,121.02604174421,4128,3096
2905049676376282,2048,1535269681870,perspective,h89wgpxtSLyFwXPbaD-9fQ,14.609395273426,121.02598252723,4128,3096
274012674448709,2048,1538930421000,perspective,rnu9cxf8ct31g0muhhk8j3,14.609249381217,121.02613564944,4000,3000
3798527187099389,2048,1712623245800,perspective,srWzbPthaqm0K59DcwdLx2,14.610192795268,121.02566381801,3840,2160
459872430029065,2048,1712628819200,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609453799375,120.99741593974,3840,2160
491356152308275,2048,1563107750000,perspective,KywiVaMqnwu5G86i3qMhQA,14.583873648112,120.99854788185,4000,3000
1084168579314193,2048,1712623224600,perspective,CHXiMyc5PWZ13funLe8spQ,14.609403668545,121.0260096248,3840,2160
157571473040425,2048,1535783577388,perspective,TT-sBKqEROCgh_X3jYzpPA,14.609966199355,120.99761124393,4128,3096
1450995709050655,2048,1712623116000,perspective,P3Uz0V5LwSbMZhxOcnqDei,14.610107212216,121.02652344765,3840,2160
1110515773400664,2048,1712623112200,perspective,P3Uz0V5LwSbMZhxOcnqDei,14.610265583946,121.02649371602,3840,2160
1854467968316913,2048,1712545718400,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582234678528,120.99722391786,3840,2160
1511347966170762,2048,1714878717000,perspective,mZegX84SB7OKnWoc36NMay,14.610628343435,121.02617304608,3840,2160
1977230939376960,2048,1712545723000,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582375091084,120.99721328569,3840,2160
25433757496269974,2048,1712623091800,perspective,TGMwqbOIc7vo6E4LClpimH,14.61069547828,121.02565566957,3840,2160
1263572937377970,2048,1536110644600,perspective,f5PPLJmxTOCTu7TI9jBnNw,14.610338511157,121.02526285857,4128,3096
2082073612174561,2048,1712545551200,perspective,s7a8DpwCreUo04zhfyxqEt,14.58242073399,120.9974702296,3840,2160
302784558176961,2048,1563107752000,perspective,4-Uif951LE31gHwL7Q_zOg,14.583851779522,120.99852495627,4000,3000
1926192621135305,2048,1712623118000,perspective,P3Uz0V5LwSbMZhxOcnqDei,14.610010439574,121.02660487725,3840,2160
2097566063963459,2048,1712545725200,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582428976295,120.99721057815,3840,2160
374630393914273,2048,1535784193461,perspective,aBbLg9IOSFiEhYln8SShxQ,14.609555137691,120.99722382266,4128,3096
434414689444343,2048,1712650409000,perspective,5HDlWMB8hXzIworKFUmjin,14.610105358372,121.02652521314,3840,2160
746254967579312,2048,1712623266200,perspective,srWzbPthaqm0K59DcwdLx2,14.610550860577,121.02625547642,3840,2160
995745058641967,2048,1712623077400,perspective,IKohQXvm75iLcNztCxeJpb,14.610068436854,121.02509412694,3840,2160
320948437548519,2048,1712623091200,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610168628828,121.02554367377,3840,2160
2813823872109117,2048,1712623105600,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610437339349,121.02615559066,3840,2160
1883376868829777,2048,1712628772400,perspective,BGu05CShq7pAJK3rQv8I2V,14.610000327801,120.99735075294,3840,2160
779176244348067,2048,1712628798000,perspective,znlZPARSrdj6YocxKf8XMy,14.609686602694,120.9972731939,3840,2160
422846587316594,2048,1712628768000,perspective,znlZPARSrdj6YocxKf8XMy,14.609893758905,120.99733179856,3840,2160
2684593541711709,2048,1714878725000,perspective,MSvasdcqGCHNP5zAknOJKb,14.610438086924,121.02569135067,3840,2160
2324006287990801,2048,1712545715800,perspective,bMYnhit5QxpIVr7y3Fc489,14.58189,120.997164,3840,2160
1118914432495969,2048,1712628774000,perspective,BGu05CShq7pAJK3rQv8I2V,14.609994807514,120.99735049972,3840,2160
589345208634093,2048,1619391412721,perspective,cchdbsh1mkw1apk9vwnqbb,14.610371338694,121.02545618379,3264,2448
222061369293451,2048,1535784195324,perspective,aBbLg9IOSFiEhYln8SShxQ,14.609442527237,120.9973231017,4128,3096
1228871031820882,2048,1712626882800,perspective,fkh4QqbptMTwGlnPZ1V26d,14.610009659466,120.99766621414,3840,2160
2342768812583426,2048,1712623091600,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610168703705,121.02554366286,3840,2160
3309311616038136,2048,1712623094000,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610175,121.025734,3840,2160
249283723638776,2048,1563107854000,perspective,RR8DAbWwWXFmRHtdUACRkg,14.582267501031,120.99730500204,4000,3000
1150077372970582,2048,1712628798600,perspective,znlZPARSrdj6YocxKf8XMy,14.609681274359,120.99727073248,3840,2160
828911769265299,2048,1712623091000,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610172,121.025517,3840,2160
1438563763453260,2048,1712623083400,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610088502223,121.02515626893,3840,2160
250838421452999,2048,1712545722600,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582358971616,120.99721435282,3840,2160
342122695211255,2048,1712623256600,perspective,srWzbPthaqm0K59DcwdLx2,14.610358792141,121.02567318519,3840,2160
481842506378088,2048,1574600114000,perspective,ar-wdSeaJD_6PqqL4u6_sg,14.582164066486,120.99799122572,4000,3000
370345177715296,2048,1563107762000,perspective,KywiVaMqnwu5G86i3qMhQA,14.583741468321,120.99845394868,4000,3000
1473914539877059,2048,1712545801800,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.584073317241,120.99882264393,3840,2160
1685355695618608,2048,1712623104000,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610476134144,121.02613774133,3840,2160
3665473600449131,2048,1712628753200,perspective,BGu05CShq7pAJK3rQv8I2V,14.610123169604,120.9973924919,3840,2160
257546489105241,2048,1563107858000,perspective,iG-FI4MZ3RjY2XHhgKliXQ,14.582033802892,120.99714894903,4000,3000
354932830939106,2048,1712547033200,perspective,fgHic1C6DEjTkp4ZadUluL,14.583036278595,120.9971104361,3840,2160
395877356782153,2048,1712546350600,perspective,eshqyCY5PIjngmN6XVOHAw,14.583295587037,120.99808765323,3840,2160
804837171612334,2048,1712547040800,perspective,fgHic1C6DEjTkp4ZadUluL,14.58304763672,120.99696727635,3840,2160
1128534784891236,2048,1712626877800,perspective,fkh4QqbptMTwGlnPZ1V26d,14.61017038968,120.99751471375,3840,2160
1257977478498132,2048,1712623231800,perspective,CHXiMyc5PWZ13funLe8spQ,14.60943,121.025987,3840,2160
964395151831144,2048,1712628775600,perspective,znlZPARSrdj6YocxKf8XMy,14.609808383728,120.99730584529,3840,2160
244057804148886,2048,1535783579290,perspective,TT-sBKqEROCgh_X3jYzpPA,14.609890655912,120.99754944763,4128,3096
472468273979011,2048,1563107750000,perspective,4-Uif951LE31gHwL7Q_zOg,14.583873524307,120.99854787563,4000,3000
974398090991191,2048,1712628824000,perspective,znlZPARSrdj6YocxKf8XMy,14.609418470289,120.99743372407,3840,2160
1184205126345152,2048,1712623254000,perspective,srWzbPthaqm0K59DcwdLx2,14.610294718591,121.02564180894,3840,2160
1226499638625867,2048,1712623082400,perspective,TGMwqbOIc7vo6E4LClpimH,14.610079024949,121.02512405904,3840,2160
1130250988092332,2048,1712545797400,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.583930334507,120.99868114694,3840,2160
385300661131451,2048,1712623116800,perspective,kqdnPSMX87WeH3IgsD4VhF,14.609896719235,121.02671093314,3840,2160
1513085519553984,2048,1712628801600,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609694186406,120.99729030559,3840,2160
168950198448353,2048,1535271300793,perspective,VbpmwZaTQae_HX2Se1AR7g,14.609751931926,121.0257980607,4128,3096
784391030459597,2048,1712623225600,perspective,CHXiMyc5PWZ13funLe8spQ,14.609442631206,121.02599261329,3840,2160
956791136233731,2048,1712628805800,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609655347859,120.99726414087,3840,2160
453773444016859,2048,1712628807400,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609613188981,120.9972459055,3840,2160
900173088823390,2048,1714879153000,perspective,rwa6hgm8J0suqnIeFUVy4t,14.61025,121.025196,3840,2160
1166197644523765,2048,1712623083400,perspective,TGMwqbOIc7vo6E4LClpimH,14.610196403059,121.02517633788,3840,2160
967349674901262,2048,1712623251400,perspective,UTroi3x8AcqKQI6RSLgCWF,14.610650447657,121.02604012206,3840,2160
415072148039431,2048,1712623244600,perspective,CHXiMyc5PWZ13funLe8spQ,14.610204376653,121.02562527511,3840,2160
973919221014218,2048,1712623113000,perspective,kqdnPSMX87WeH3IgsD4VhF,14.610072877197,121.02654104078,3840,2160
795680802523651,2048,1712628781000,perspective,BGu05CShq7pAJK3rQv8I2V,14.609876905554,120.99732646407,3840,2160
463704056148829,2048,1712546370000,perspective,P4uo6SwGkMUzYAhIfdiDQ1,14.583853107662,120.9987661629,3840,2160
3839254406330504,2048,1712628744200,perspective,q8H3uUv7LjgFrNcb0e9iRx,14.610064672595,120.99718961501,3840,2160
979464380429702,2048,1712545791600,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.583675430856,120.99844452084,3840,2160
321255802684146,2048,1563107858000,perspective,G_egDI2-wg7Knr1KYREL1Q,14.582033806091,120.99714895523,4000,3000
894578528903701,2048,1714878728000,perspective,F0v3PCJnRArNaQ5emxpwYE,14.610462185543,121.02559565859,3840,2160
1052420409337178,2048,1714879154000,perspective,wKYjuUfnhdRspqDkc041yF,14.610303792533,121.02515185097,3840,2160
761301752786380,2048,1712623092800,perspective,weE0xmoz1B5sMWKyPtGCnH,14.610154,121.02564,3840,2160
435190265906532,2048,1712546833000,perspective,WtOD6qrbI72AYLJ9udwjNv,14.583742407631,120.99848627128,3840,2160
352641401233965,2048,1714878722000,perspective,YyF72QmJfROcaIiBz3KAPe,14.610552,121.025884,3840,2160
399042462841525,2048,1712623249800,perspective,srWzbPthaqm0K59DcwdLx2,14.610263844027,121.02563917057,3840,2160
1137711364099794,2048,1712545783600,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.583367687113,120.9981498081,3840,2160
1427931590898935,2048,1535784194392,perspective,aBbLg9IOSFiEhYln8SShxQ,14.60950068447,120.99727031177,4128,3096
365019699903320,2048,1712623231400,perspective,srWzbPthaqm0K59DcwdLx2,14.609528512181,121.02591327221,3840,2160
321304692761636,2048,1563107854000,perspective,0vDp4qc82UCcPjDyg23pXw,14.582266908962,120.99730611906,4000,3000
1211539935971621,2048,1563107848000,perspective,RR8DAbWwWXFmRHtdUACRkg,14.582724037233,120.99720927963,4000,3000
3891432934411776,2048,1712623236800,perspective,CHXiMyc5PWZ13funLe8spQ,14.609669885621,121.02590102658,3840,2160
1710696986004411,2048,1712545763400,perspective,bMYnhit5QxpIVr7y3Fc489,14.582847513531,120.99733297302,3840,2160
856835626275795,2048,1712650390200,perspective,IAWMZYubf6jk4n9SgCRwzG,14.610390294442,121.02582847753,3840,2160
1522798118642539,2048,1712546329800,perspective,eshqyCY5PIjngmN6XVOHAw,14.582805287289,120.99740732196,3840,2160
1859417761189238,2048,1712628743400,perspective,BGu05CShq7pAJK3rQv8I2V,14.610188336455,120.99713377968,3840,2160
1213138012481480,2048,1535271313637,perspective,VbpmwZaTQae_HX2Se1AR7g,14.610173602705,121.02567953721,4128,3096
3748106822115313,2048,1712545740000,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582465704294,120.99720724105,3840,2160
3283463778616622,2048,1712545742000,perspective,bMYnhit5QxpIVr7y3Fc489,14.582446783637,120.99719889511,3840,2160
1180898699843920,2048,1714879150000,perspective,Ji72xWbekRVsludM0HUFNB,14.6103,121.025429,3840,2160
1844925422677741,2048,1712628799200,perspective,NiyDVnoHx1Zt2T6czQRO50,14.609694837143,120.99729092557,3840,2160
3288388304796605,2048,1712545717600,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582212461628,120.99722538426,3840,2160
258881076028858,2048,1563107798000,perspective,JcEDauAYqLNdNnjcLyJpsw,14.58300528295,120.99760310643,4000,3000
441506851796112,2048,1712623267800,perspective,srWzbPthaqm0K59DcwdLx2,14.6105851832,121.0263588239,3840,2160
763118999311394,2048,1712626869600,perspective,fR1OxvCL3Jzb9iFpw6GEA8,14.610425588345,120.99729781286,3840,2160
1121839902267800,2048,1712650379000,perspective,IAWMZYubf6jk4n9SgCRwzG,14.610210433369,121.02530310969,3840,2160
991648772010081,2048,1712628745400,perspective,q8H3uUv7LjgFrNcb0e9iRx,14.610052769279,120.99720567176,3840,2160
155715766508760,2048,1536028609668,perspective,YKsqKmQcRo2hSsuzgs2Tbg,14.610380045958,121.02546685811,4128,3096
325452912254877,2048,1538930425000,perspective,rnu9cxf8ct31g0muhhk8j3,14.609303613346,121.02604080449,4000,3000
480598886489778,2048,1563107800000,perspective,JcEDauAYqLNdNnjcLyJpsw,14.582938006517,120.99750568669,4000,3000
1897845927320393,2048,1712628790000,perspective,NiyDVnoHx1Zt2T6czQRO50,14.60969549312,120.99729105489,3840,2160
3315222222105916,2048,1712545731400,perspective,bMYnhit5QxpIVr7y3Fc489,14.582446757431,120.99719895518,3840,2160
